prompt_group,n_prompt_ids,n_annotations,n_models,n_edges,n_possible_edges,n_supported_triangles,models,edges,supported_triangles
8f67ab4697af48f2ae1450f9625e1ea8,1,1,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
8f69536e78e04b64b4b1c7240c3eaa28,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
8f702f01ce334def80f886bd5ea4d9b3,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
8f796136c5984f48967d1c4de2690400,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
8fa19d9fa1704c93842b949e8eb440cb,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
8fa2c7dc39664769903ed6d2c6815466,1,8,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
8fc1a32fc2a141bca020e7f7de8427be,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
8fc67d4c62a74e6f809e509375db1f02,1,6,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""], [""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
8fefccb6ae9641d1a1b1727a0ed588ac,1,5,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
8ff9a43e1f6448a58b85a38ea02698ea,1,2,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
8ffbcc0f058749f3bc03af356577aba9,1,1,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
9037d21cd35544558babd139480ce69d,1,4,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
9038df5e3db04f45a4e35a7aab0be82a,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""], [""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
907627b4ea854d668900f54701f59deb,1,7,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
90b30fe68ff24464a79a06bde0420599,1,7,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
90ba241189974384bcd0ab12025049ab,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]]",[]
90c422eb065949b49c3614cfc887fc69,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
90c58a4a42124fadb0372c9235f3e7dd,1,7,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
90c6138135d8475ba21d6bb1aebfaef7,1,8,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
90d2869c63884864b1f64ac7d596e5e3,1,2,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
90d98e1b2ba147a18c7e6fb779339fa8,1,3,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
90f681427b704f10b4df649a95395f76,1,6,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
90f6edceb1f44511a6f9c201247803a1,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
910a80c609484ebc887f06b39ad8a78b,1,7,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
913e751e3e0f43659975d74858bd3a81,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
9146d391cc254a1ba40eb222a5571020,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
915490f6807a4c52990cf751c3f02831,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
9159a17496e54bda9e85c200a86bbcdb,1,2,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
9161cc6c9f414fcf8dccb9d962d0abcd,1,8,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
917b7af7633a45ba83a331ebf3f54308,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
91820f85b10040368fa999eaf1982a1e,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""]]",[]
91af4892240f41c4a5ae01edb5356bf3,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
91c3d6377ca5413cb6b896c26855a90d,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
91de413f3ee343b4a88859ddc5dd5f8b,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
91e610ddd72a4f118f415cf0d99598fb,1,6,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
91f3aae2714a4eb8b1cace88e2f40b2a,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
91fa714407ee422ebb6cb551d4e711aa,1,2,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
91fd62b972d942b7816a4f9f9295e162,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
920faa6a1b24446386c5ab95f003ea91,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
921707d1f0c0462db7960fd9b5263f49,1,6,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
922aa4c748024861bfe66c2aaae0a512,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
922d82ffc29f4a8fa4eb5ab9ff69af1c,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
92320a95fae04ea28e4771b8b3cbc1c4,1,7,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
9240d6449b3f4c37bb8618bea90829a6,1,7,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
924901e9e9ce4aca9141365e942c3f30,1,7,4,2,6,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
924a6fea3bb74577a529880c8ac08318,1,4,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
9252ed846bcd4ba39408c506ddc4c146,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
925e4a2e7baa47f7a7fb57a62a7ec945,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
926079d3639a41c6b98cab142495c5a2,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
9266226b6e3c4e9f86b48979efbb0288,1,8,4,2,6,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
928a44dd8ace47b78250f956478cd79d,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
92a0768834b54f078b82431771179705,1,7,3,2,3,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
92aa71d561e74ff58cf50927c89a10a3,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
92bdd0edd3d845bdade73cc078b5f340,1,6,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
92ca30b991d94e268997dd2016520d40,1,3,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
92e17ce5ab6648e7bfa014a2c321bb82,1,6,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
92fc167cc98d4e6fb31a544a805a459a,1,6,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
930838c144ab41aaa9e55ab57f249179,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93132cf1072d4d2bb12aa468e929e7df,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
9317545d1cd44dffb59b39fa46cbeb60,1,5,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
9331653d1b3644b49b13a85f21a44c4a,1,8,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
933f7d2f1fba4b1b8367c2d1efd612b9,1,4,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
934261a2058d4c09aeaf3417af9e62a2,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
934a33c8c3404061984a00c3c71a0782,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
935102ee74354b0bbed5622b144e63da,1,6,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
935558edb8334633839dff73c1c3c7e5,1,5,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93563b7241634003b92c972eb2aa1712,1,6,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93592195a3214daa865394a3eeb226f2,1,3,2,1,1,0,"[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
9359fb5d9ac745209670efb322f50db1,1,7,4,2,6,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
936229665f074e07b0a0a77dc959dbb9,1,5,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
936257ac30fe47549b3742b40786f404,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
936fb9d50a334fc89daf765df3e85d1d,1,2,2,1,1,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""]]",[]
9371fe14cd7e4e139cd928ef021081cd,1,2,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
93830620c24a4989b3ffde9b53a3b749,1,4,2,1,1,0,"[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93859784acfa4a70b38c410cd95f9ea0,1,3,2,1,1,0,"[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""meta-llama/Llama-2-70b-chat-hf"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93898eaf3c4d44569709a84c9d67eec1,1,4,2,1,1,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
938afe91aeb648f08d5e4d31dfb64b0b,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-70b"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]]",[]
938f0e9ca9274d46b6683f4654aa09c2,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93916c8b5628413eaa9b85ebf1fc8f26,1,4,2,1,1,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
939b302ec4104675a1754cefa24015d1,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
939d5aab0531411fb5fd933c2cc23f40,1,7,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-7b"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
93b12009f9dd452dabe01cee2adb7302,1,3,2,1,1,0,"[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""allenai/tulu-2-70b"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
93c29f31a4954bf9a632fa9dc768edb9,1,8,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""meta-llama/Meta-Llama-3-70B-Instruct""], [""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
93ed5672e9b74309822356cf02eb8a41,1,7,4,2,6,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""meta-llama/Meta-Llama-3-70B-Instruct""]","[[""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""meta-llama/Meta-Llama-3-70B-Instruct""]]",[]
93f2ea4d214b430e9f918e64a5892fe9,1,8,3,2,3,0,"[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""]","[[""allenai/tulu-2-70b"", ""allenai/tulu-2-7b""], [""allenai/tulu-2-70b"", ""gpt-3.5-turbo-0125""]]",[]
940e9c4fb1cc41619bdfc44703557f4f,1,6,3,2,3,0,"[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""]","[[""allenai/tulu-2-7b"", ""gpt-3.5-turbo-0125""], [""allenai/tulu-2-7b"", ""gpt-4-turbo-2024-04-09""]]",[]
942a9c097b3249df90833557fc3b8f4d,1,6,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""], [""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
943a1af1c1464a0a8763edcb1db60efe,1,5,3,2,3,0,"[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09"", ""meta-llama/Llama-2-70b-chat-hf""]","[[""gpt-3.5-turbo-0125"", ""gpt-4-turbo-2024-04-09""], [""gpt-3.5-turbo-0125"", ""meta-llama/Llama-2-70b-chat-hf""]]",[]
